hour,day_of_week,weather,road_type,base_travel_time,traffic_level,travel_time
19,6,Rain,Highway,14.329002697651973,HIGH,22.786422878941273
0,1,Rain,Main Road,23.56003139296856,MEDIUM,28.753900585710824
6,5,Cloudy,Residential,13.65550281116697,LOW,16.13997140708989
7,5,Sunny,Main Road,5.212720521648782,HIGH,8.286375969820245
14,5,Cloudy,Main Road,20.635843401552624,LOW,24.463862909217173
1,0,Sunny,Residential,21.625769647241096,LOW,23.791074292548892
10,0,Sunny,Highway,12.020432013142287,MEDIUM,14.47666722226079
0,0,Sunny,Residential,21.438348320667615,LOW,22.81081561140068
17,5,Sunny,Residential,23.28010195434044,HIGH,42.54818042496266
20,3,Sunny,Main Road,26.02740276773229,HIGH,42.382867667861355
2,5,Rain,Main Road,29.758928873675504,LOW,35.62081997594669
20,3,Cloudy,Main Road,9.604681217330132,HIGH,14.85392208418707
3,6,Sunny,Main Road,27.833118403113442,LOW,25.764816389399346
0,6,Rain,Residential,18.32832329682072,LOW,20.92138512249597
3,6,Rain,Highway,20.55539449021805,LOW,20.75507896832764
4,4,Cloudy,Main Road,13.460788315066193,LOW,15.47866837203032
7,3,Cloudy,Residential,22.10888330096027,HIGH,34.240365729591
4,6,Cloudy,Highway,19.6163577873959,LOW,17.380321762067208
14,4,Sunny,Highway,14.306382083046513,LOW,15.274966035250484
16,3,Rain,Main Road,25.57910729064662,MEDIUM,37.006084596699814
22,6,Cloudy,Residential,14.519518904651475,MEDIUM,17.59042788597088
6,5,Sunny,Highway,12.42142162312345,LOW,13.687207938925306
21,2,Sunny,Residential,21.77355805454144,MEDIUM,27.230231597812324
19,3,Rain,Residential,15.537455083282465,HIGH,32.136798622007845
12,2,Cloudy,Residential,29.42393462460052,MEDIUM,38.02076087562608
12,4,Rain,Highway,5.074747768846678,MEDIUM,6.354133982635523
7,3,Rain,Highway,22.25238130296381,MEDIUM,31.959421811176135
4,6,Rain,Residential,7.840370062984643,LOW,8.564854205931175
2,0,Cloudy,Highway,14.42800934292875,LOW,14.293246429502766
5,1,Rain,Highway,12.019145317341058,LOW,11.544252220956999
22,4,Cloudy,Residential,6.335707837339919,MEDIUM,9.027776147881426
23,4,Rain,Main Road,25.815768945319785,MEDIUM,37.6357183311867
1,2,Sunny,Highway,7.661389017539567,LOW,6.750036415322483
10,3,Cloudy,Residential,23.4442341504471,HIGH,41.205169545079805
0,3,Sunny,Main Road,10.28148294088292,LOW,12.058529124426796
10,3,Sunny,Highway,29.828835652756435,MEDIUM,39.91437992130243
11,6,Cloudy,Main Road,25.44940240271547,MEDIUM,31.444410552085273
6,3,Rain,Residential,6.775764690466216,HIGH,11.164139744984883
18,5,Rain,Residential,6.338799184554043,HIGH,11.18838557935406
0,3,Sunny,Main Road,29.777703824220527,LOW,32.524905081073875
3,3,Sunny,Residential,9.861748855857492,LOW,11.439942238324562
15,4,Rain,Main Road,11.694021928756626,MEDIUM,17.20165716617348
1,1,Cloudy,Residential,9.083554931241384,LOW,10.112654623111295
7,2,Rain,Main Road,27.595134185196063,HIGH,52.45819204040496
3,1,Cloudy,Main Road,29.979763055689236,LOW,30.878177812777345
10,0,Cloudy,Main Road,6.743496178393597,HIGH,11.80737041178929
2,5,Rain,Main Road,25.80178568019178,MEDIUM,31.745732877918435
5,5,Sunny,Main Road,25.27745228955944,LOW,22.557341823719355
11,2,Sunny,Highway,23.08319720859832,LOW,24.74353556489708
12,1,Sunny,Residential,11.059035846717087,MEDIUM,15.793913598460055
16,5,Rain,Main Road,24.379251814993687,MEDIUM,33.1825475336057
18,4,Cloudy,Highway,20.740943751775674,HIGH,35.411415926111225
5,5,Sunny,Main Road,17.086379087725867,LOW,18.222713250274268
2,3,Cloudy,Residential,6.609297854181854,LOW,7.689520135420896
13,3,Sunny,Main Road,22.310264545695006,MEDIUM,28.096040734373016
0,5,Sunny,Main Road,8.315102988939032,LOW,8.031736185295326
22,4,Rain,Residential,10.738353135205507,HIGH,16.587876101066254
7,3,Cloudy,Main Road,27.544685381355887,MEDIUM,40.672419747654416
8,1,Cloudy,Residential,26.815378936567644,HIGH,42.34807241627468
8,1,Cloudy,Highway,22.442666478626982,MEDIUM,32.3897411498219
3,5,Rain,Residential,15.64491712625511,MEDIUM,19.711697614011243
9,0,Cloudy,Main Road,13.788825234846307,HIGH,22.213668135854295
1,2,Cloudy,Residential,8.35587827490306,MEDIUM,10.561223319326148
16,6,Sunny,Main Road,26.50194776730487,LOW,30.240747206478755
10,3,Cloudy,Residential,11.67919501312796,HIGH,20.983868877834055
5,1,Cloudy,Main Road,22.778124731332934,LOW,26.725124243955214
5,4,Cloudy,Highway,10.792820181187142,LOW,9.761396620300332
17,6,Sunny,Residential,21.92018229816902,HIGH,38.33118126266353
8,5,Rain,Highway,12.351402752511316,MEDIUM,18.081123272820918
6,6,Cloudy,Residential,17.934808160885787,LOW,21.15120958944787
23,4,Cloudy,Main Road,27.56324675163143,MEDIUM,35.626288568716525
9,1,Cloudy,Highway,23.186459795016795,MEDIUM,31.47294193979616
10,0,Cloudy,Main Road,10.105060588573256,HIGH,17.439363494856735
17,5,Rain,Residential,29.717404949146808,HIGH,60.812654984883295
7,4,Cloudy,Residential,26.84061276915778,HIGH,42.257728441180156
15,3,Cloudy,Highway,11.46535669600718,LOW,12.155464910684548
18,6,Rain,Main Road,11.849217999051183,HIGH,19.654159229570084
23,4,Rain,Main Road,21.674050200226027,MEDIUM,31.74927736299997
18,2,Cloudy,Highway,15.214575138091336,MEDIUM,20.45455186674486
13,4,Sunny,Highway,26.15698331237999,LOW,27.51074207047652
6,6,Rain,Main Road,24.902943251914866,MEDIUM,34.11758289459686
11,3,Cloudy,Residential,13.144809305677473,MEDIUM,18.19838232815081
0,5,Sunny,Main Road,17.284869637747548,LOW,15.915171508423533
9,5,Sunny,Main Road,20.267406569345265,MEDIUM,30.17402121647769
8,2,Sunny,Residential,13.378093276459692,HIGH,22.23315045290045
7,3,Cloudy,Main Road,6.139028581923696,HIGH,10.52399245587792
17,3,Sunny,Main Road,25.785969440454227,HIGH,42.62959333251245
14,0,Cloudy,Highway,26.112111421311845,LOW,29.10437321507326
10,6,Rain,Main Road,15.6958142937288,HIGH,26.63083526429588
20,3,Sunny,Residential,21.170625814706476,HIGH,37.85968236187211
17,6,Sunny,Residential,14.634065292004932,HIGH,23.393950983620257
0,6,Sunny,Highway,15.9818737114354,LOW,14.000977413048439
20,1,Sunny,Main Road,21.067510083440816,HIGH,37.015918835903186
22,3,Cloudy,Main Road,18.104521553227272,MEDIUM,23.27941399473732
4,0,Sunny,Residential,15.561550635030855,LOW,16.600034555532883
19,2,Cloudy,Residential,24.522075466392447,HIGH,40.97793815224093
2,5,Sunny,Highway,10.558757925552088,LOW,9.282077762986008
1,3,Sunny,Highway,27.147720204014444,LOW,22.985530754952798
13,1,Rain,Main Road,27.254804733377856,HIGH,41.22318910364007
1,4,Rain,Residential,27.870752939297752,MEDIUM,37.94106516646796
11,4,Cloudy,Residential,12.17135810294435,MEDIUM,15.839126209152315
18,2,Sunny,Main Road,23.747614409717876,HIGH,45.621696852510716
7,3,Cloudy,Main Road,15.497289254809292,HIGH,24.332503570513673
15,3,Cloudy,Main Road,7.012927328818548,MEDIUM,8.799886187015245
15,6,Sunny,Residential,24.423893132798543,LOW,29.2073135739046
1,4,Cloudy,Residential,5.837428457347442,LOW,6.565904867685786
23,2,Rain,Main Road,13.585131772638514,HIGH,21.441441497168032
11,1,Cloudy,Highway,27.84470241522133,MEDIUM,34.649855944563136
20,5,Rain,Highway,26.54252360723501,MEDIUM,38.40708916042238
1,5,Sunny,Main Road,19.622857792228455,LOW,18.728221830858075
22,6,Rain,Residential,19.192415697792427,MEDIUM,27.354510960615475
10,4,Sunny,Residential,29.041540259089693,HIGH,50.23784461719739
9,5,Cloudy,Main Road,16.216932428078763,HIGH,27.93643560823875
0,2,Rain,Main Road,23.32694142750471,MEDIUM,31.807281848010806
17,1,Rain,Residential,5.395567853073417,HIGH,10.26774189240939
18,2,Sunny,Residential,21.047596674193475,HIGH,34.331849605827145
22,1,Sunny,Residential,9.512016395898822,MEDIUM,13.417897988561188
0,2,Cloudy,Main Road,22.010227635869597,LOW,24.459811221446664
1,2,Sunny,Highway,26.89176494036604,LOW,23.607527904379584
9,3,Sunny,Highway,18.79408232695996,HIGH,30.243691393280375
16,2,Sunny,Main Road,16.380179282134822,MEDIUM,21.20761673692846
10,4,Cloudy,Main Road,7.5777900622574625,HIGH,14.63418276749036
7,6,Rain,Main Road,21.128492583643702,HIGH,39.18584536683884
13,3,Cloudy,Main Road,16.976649668523358,LOW,20.26900320438526
16,5,Sunny,Highway,8.533856078114638,LOW,9.047266118694003
10,4,Sunny,Main Road,10.250934688535752,HIGH,16.99392805160945
20,1,Rain,Highway,17.223983844812466,HIGH,30.129272578993792
18,4,Cloudy,Residential,27.154817670102535,HIGH,52.997415729266784
12,2,Cloudy,Residential,25.98758032305146,MEDIUM,37.81829193199547
5,1,Rain,Highway,28.561601127277047,LOW,29.23577934417559
2,4,Rain,Highway,23.308489780032478,MEDIUM,28.612670995774465
12,1,Cloudy,Highway,22.58943565314641,LOW,25.639088134689306
19,2,Rain,Main Road,23.61407027415635,HIGH,42.98959075408631
3,1,Sunny,Residential,12.859870075199312,LOW,13.270598165707014
2,2,Rain,Main Road,7.203026823073967,LOW,8.599426812977141
1,0,Cloudy,Highway,5.974786130675917,LOW,5.315809457087103
2,5,Rain,Highway,27.34258335967597,LOW,25.08746787359794
10,2,Cloudy,Main Road,23.53555847693425,HIGH,40.40929875734317
9,0,Rain,Residential,29.3438365280185,HIGH,53.401723975679026
19,2,Cloudy,Highway,6.376909840288764,HIGH,9.57183097618385
3,0,Cloudy,Highway,27.942951078484693,LOW,28.257960490931925
0,0,Rain,Residential,18.160907409423633,MEDIUM,23.47148218164076
12,4,Sunny,Main Road,25.605670940775013,MEDIUM,31.998681328499835
15,2,Rain,Main Road,9.262480447140241,HIGH,14.564701570370376
4,0,Rain,Highway,20.785679830422637,LOW,24.152225124015267
0,2,Rain,Highway,8.478807706767453,LOW,9.67274763420604
15,1,Sunny,Residential,20.682431767855782,LOW,24.48831263187846
1,5,Rain,Main Road,27.821724944801105,LOW,31.814767117827316
17,3,Sunny,Highway,20.25150544003549,MEDIUM,28.827857871735002
1,2,Rain,Residential,27.114600413573054,MEDIUM,36.535213743982126
16,3,Sunny,Main Road,6.097945550090842,MEDIUM,7.955593708803949
5,2,Sunny,Main Road,24.579391434530198,LOW,27.365105326321824
12,5,Rain,Main Road,6.041451230275836,MEDIUM,8.207579848439782
16,2,Cloudy,Main Road,29.073419475520158,MEDIUM,37.18179812091927
11,3,Sunny,Highway,17.870583228555322,LOW,19.649339760772992
23,3,Cloudy,Main Road,22.431423996116244,MEDIUM,30.63460597225092
12,5,Sunny,Main Road,21.17885811775493,MEDIUM,28.11030724050986
3,6,Rain,Highway,18.90031434263858,LOW,19.87188519807087
2,6,Rain,Residential,5.38559478043002,LOW,6.235341162346382
16,4,Cloudy,Residential,11.147297017298541,MEDIUM,14.058498662023446
22,6,Sunny,Main Road,16.490036139055917,LOW,19.66442943983249
4,4,Sunny,Residential,13.960176051166831,LOW,15.103566202508544
20,0,Rain,Main Road,23.217821274150662,HIGH,42.97830408892563
8,6,Rain,Residential,15.100302624458909,HIGH,26.684833654254405
21,1,Rain,Highway,14.188999007325313,MEDIUM,19.851839388613033
5,4,Sunny,Residential,18.41303342973257,LOW,19.876648621572205
4,1,Cloudy,Highway,6.043360389171092,LOW,6.102302628582822
21,6,Cloudy,Main Road,27.6661979052246,MEDIUM,33.76201337406531
17,1,Cloudy,Main Road,23.35165066285551,HIGH,40.48347681200966
7,2,Rain,Highway,7.029023680394193,HIGH,12.100848237416661
19,5,Sunny,Residential,22.500505526112853,HIGH,36.01884328826954
21,0,Rain,Residential,12.278314972432788,HIGH,19.13695078597354
14,2,Sunny,Residential,21.29784295667266,MEDIUM,29.176612120367466
10,1,Cloudy,Residential,15.156478985323142,HIGH,27.282766908817358
9,0,Rain,Main Road,16.01499284233682,HIGH,30.174455374278416
1,4,Sunny,Main Road,23.409949262499214,LOW,23.718815309753005
6,6,Sunny,Highway,23.96502333440038,LOW,22.475313009069975
8,1,Sunny,Residential,12.019108675294468,HIGH,19.92968841342903
21,4,Sunny,Main Road,14.539260046595672,MEDIUM,18.789576931408288
8,3,Rain,Residential,6.232867679543348,HIGH,10.16402460556489
0,6,Sunny,Highway,27.749733421953785,LOW,24.46110405361612
14,5,Sunny,Main Road,24.864013023887626,LOW,28.983653172668447
11,2,Cloudy,Main Road,15.420721747121062,LOW,18.34480384825909
19,3,Cloudy,Main Road,28.28487462322015,HIGH,53.551838016315536
1,5,Cloudy,Residential,10.155253483930178,LOW,10.44930419211142
22,1,Rain,Residential,25.525291372364084,HIGH,39.08912871570359
16,2,Rain,Highway,9.267812330483492,MEDIUM,12.025442674546929
20,6,Rain,Highway,18.927070097234125,HIGH,32.79138217297657
2,1,Cloudy,Highway,15.419624719735534,LOW,14.271829777084925
8,2,Rain,Main Road,5.063192182371583,HIGH,9.257988206543796
10,0,Rain,Residential,22.42418381749056,HIGH,44.773356430339625
11,0,Sunny,Residential,21.939654515682232,MEDIUM,26.920558817030894
5,2,Sunny,Residential,7.507756357908999,LOW,8.516417907815024
21,6,Sunny,Residential,24.515588254498837,LOW,28.54058635552345
11,3,Cloudy,Residential,27.44726122109227,MEDIUM,37.31087782579382
20,6,Rain,Highway,20.96617602470226,MEDIUM,31.149792320952614
10,6,Cloudy,Residential,9.368033437197921,HIGH,14.92258844552354
1,3,Cloudy,Residential,11.02477440581809,LOW,12.968266093650003
3,0,Rain,Highway,7.744745858585338,MEDIUM,9.382808812132621
9,4,Cloudy,Highway,21.580308055832337,HIGH,34.522024567196716
5,2,Cloudy,Main Road,29.048106651842875,LOW,29.743653182952855
23,5,Cloudy,Main Road,7.38076697914077,LOW,8.67601180401305
4,1,Sunny,Residential,14.167963818970728,LOW,16.10548450633766
21,5,Rain,Main Road,17.14961032324235,MEDIUM,23.141402890835433
12,0,Sunny,Residential,24.335310702972734,MEDIUM,32.59631230150487
13,1,Sunny,Highway,23.54158821256124,LOW,25.386662563664537
0,2,Sunny,Main Road,7.544049779255439,LOW,8.356187474536133
20,5,Sunny,Main Road,23.23833286372433,HIGH,38.56406577979138
22,1,Cloudy,Highway,18.899275166783383,LOW,21.993854616390692
6,3,Cloudy,Main Road,22.847116620574745,MEDIUM,28.643831131395757
12,0,Sunny,Highway,16.50293338074062,LOW,19.4787394806834
3,3,Rain,Highway,28.502930325123966,LOW,31.244493617478398
17,3,Rain,Residential,9.452449445456125,HIGH,18.529117200789585
4,0,Rain,Main Road,19.457521552298644,MEDIUM,27.453768644528104
13,3,Cloudy,Residential,11.249666838523108,MEDIUM,16.061806369808696
21,6,Cloudy,Residential,18.179704098840496,MEDIUM,22.3148800341341
8,6,Sunny,Highway,10.762098319985986,MEDIUM,13.48376717334035
8,1,Sunny,Residential,16.702388322125294,HIGH,29.783723078686148
19,1,Cloudy,Main Road,26.27664586014526,HIGH,51.84452694089939
13,3,Sunny,Residential,11.700753144949683,MEDIUM,16.38808220615945
21,0,Rain,Highway,27.85432451521548,MEDIUM,36.07038420903832
11,4,Sunny,Main Road,25.60905173890104,MEDIUM,33.38517532338417
21,3,Sunny,Residential,16.771888809237275,MEDIUM,22.67140342908499
2,1,Rain,Residential,14.75850549138416,MEDIUM,19.73324507771555
6,6,Sunny,Highway,11.596352276694583,LOW,12.124174339333264
3,4,Cloudy,Residential,18.66385567329987,LOW,21.885199047845973
9,3,Cloudy,Main Road,29.094025653620424,HIGH,51.3252012056627
5,2,Rain,Main Road,12.004100882710926,MEDIUM,14.70584366446341
17,5,Rain,Main Road,7.13320166130162,HIGH,12.013484392535611
1,1,Rain,Residential,21.0867060608929,MEDIUM,28.101112039293437
13,4,Cloudy,Highway,18.426445942110256,LOW,21.751091387658963
21,1,Sunny,Highway,28.65296540306896,LOW,29.54048243341621
10,2,Sunny,Highway,7.782302570451812,MEDIUM,11.344131111814589
0,1,Sunny,Residential,17.042083009788712,LOW,20.137438668895875
15,0,Rain,Residential,5.264177656059072,HIGH,8.487934232455824
7,6,Cloudy,Main Road,8.609530393120385,HIGH,14.550743436871878
20,3,Sunny,Highway,17.47469133646819,MEDIUM,24.21509365200269
12,4,Sunny,Residential,12.495109011042494,MEDIUM,16.47956398826947
7,6,Rain,Highway,14.67806593420927,MEDIUM,21.001130013170716
3,4,Rain,Highway,15.031950853207142,LOW,17.207394336314177
0,3,Cloudy,Residential,5.829759047414383,LOW,6.540144939864894
9,1,Cloudy,Residential,29.9512253542417,HIGH,52.05776552660124
2,5,Cloudy,Residential,19.346704278111652,LOW,19.02962462796495
14,2,Sunny,Highway,29.01813796388243,LOW,33.52305081047264
12,5,Sunny,Main Road,28.815013872808272,LOW,33.66443135846474
23,6,Sunny,Residential,22.695975026123982,LOW,26.05102717048813
19,1,Sunny,Main Road,18.630909515691997,HIGH,33.138010007697524
19,5,Sunny,Highway,15.206340693326249,MEDIUM,20.034068696142338
9,2,Cloudy,Main Road,19.347753714336484,HIGH,34.79402352689372
23,0,Cloudy,Highway,27.68365431722387,LOW,31.294037539311514
18,2,Cloudy,Residential,28.78781170300878,HIGH,55.25382623755137
10,6,Rain,Main Road,7.499156537052599,HIGH,13.320177117956272
13,4,Cloudy,Highway,27.331292847754327,LOW,30.042558752021773
0,2,Sunny,Main Road,11.334250707341475,LOW,12.897362547162983
18,2,Sunny,Highway,16.20545088968889,HIGH,25.550682354907064
12,3,Cloudy,Residential,15.88957988800642,MEDIUM,19.900844013421874
20,6,Rain,Residential,24.97595237865625,HIGH,48.65100853454764
15,6,Sunny,Highway,10.691165332831122,LOW,10.463226868156067
23,3,Cloudy,Main Road,27.403424602006403,MEDIUM,33.15009886651009
17,2,Rain,Highway,19.666216690739724,HIGH,36.132199666064736
3,4,Sunny,Main Road,14.675417844119242,LOW,16.12635123349859
1,3,Rain,Residential,27.275010857600194,MEDIUM,37.88281579991911
13,6,Sunny,Highway,7.687564315502527,LOW,7.1594460660617605
14,2,Cloudy,Residential,23.57949315590659,MEDIUM,33.03777475170698
4,1,Cloudy,Residential,19.415380211563466,LOW,23.12801031847127
6,4,Sunny,Residential,17.68676580075568,MEDIUM,25.310012283599786
23,3,Sunny,Main Road,14.473902494379299,MEDIUM,19.584269487167713
20,5,Cloudy,Highway,10.462096728273288,MEDIUM,14.642331914618307
14,3,Cloudy,Main Road,19.903584751223256,MEDIUM,26.166697302312084
13,1,Cloudy,Highway,17.425060098699454,MEDIUM,21.26299714117678
2,5,Sunny,Highway,28.65881212759853,LOW,24.49128733589363
13,1,Sunny,Residential,24.82434448459782,MEDIUM,34.22055868843466
5,2,Sunny,Highway,10.795707030704683,LOW,9.211791809437514
4,1,Rain,Residential,28.22684530723565,MEDIUM,37.40703949318222
0,6,Cloudy,Residential,29.6227668550446,LOW,31.29701329351339
4,1,Cloudy,Main Road,18.442143402985245,LOW,19.872804396240195
16,2,Sunny,Main Road,22.885061322645154,MEDIUM,29.304425304205097
8,2,Rain,Residential,13.408293740315065,HIGH,24.508689227537406
18,5,Rain,Highway,11.398126700281834,HIGH,17.369095539151626
7,3,Cloudy,Main Road,29.265574315937645,HIGH,48.875032476326474
13,4,Rain,Residential,29.014631555719323,MEDIUM,39.66457033684413
18,1,Sunny,Highway,11.227660903281304,MEDIUM,15.837125334100186
2,4,Rain,Main Road,19.004566408932906,MEDIUM,28.226052741781274
21,1,Rain,Main Road,19.14650725656812,MEDIUM,28.461750780549508
22,0,Cloudy,Highway,25.139144232443567,MEDIUM,30.97558631291269
15,5,Rain,Main Road,12.742737848389345,MEDIUM,16.321296356046993
0,3,Sunny,Highway,13.104534834359006,LOW,12.110021041071892
10,5,Sunny,Highway,28.474917564765033,MEDIUM,35.258285446065365
2,5,Cloudy,Main Road,12.438936152788628,LOW,13.106804942597005
22,0,Sunny,Main Road,15.144768546345162,MEDIUM,18.6986737967764
0,6,Sunny,Main Road,9.277932160674366,LOW,8.522850330672028
1,1,Rain,Main Road,6.385054081917078,MEDIUM,8.31550775071862
6,1,Sunny,Residential,29.18988335364742,MEDIUM,40.246742843868724
22,4,Sunny,Main Road,18.37271774322126,MEDIUM,24.38753095350456
8,2,Cloudy,Residential,8.838229035794733,HIGH,13.741531641209214
10,4,Rain,Highway,20.524019977872783,MEDIUM,30.582020698720925
13,3,Rain,Main Road,21.73273558397488,MEDIUM,26.944265381102795
3,6,Rain,Highway,18.742717304047677,LOW,19.086790899296343
0,6,Cloudy,Residential,21.186130391619475,LOW,21.67090371506561
10,4,Rain,Main Road,27.862139776854576,HIGH,53.78853985295733
20,3,Sunny,Main Road,20.038549185706987,HIGH,38.54224790548968
14,2,Rain,Highway,29.872975571400744,HIGH,45.04581741050656
7,4,Cloudy,Highway,14.636970819958679,MEDIUM,19.481566250666667
2,1,Cloudy,Residential,19.37761931726144,MEDIUM,23.746844201790864
20,3,Rain,Main Road,17.000411408366837,HIGH,32.89766708519242
20,2,Cloudy,Residential,27.418393280811575,HIGH,49.68794413961457
15,0,Cloudy,Main Road,23.817083483748874,MEDIUM,33.03351779883616
1,6,Sunny,Residential,27.894737603395125,LOW,25.247516516188657
0,5,Cloudy,Highway,12.325287250969614,LOW,10.004883568373943
9,0,Rain,Highway,15.473755132221005,MEDIUM,22.96972992040287
5,3,Cloudy,Residential,24.480147020706067,LOW,28.37121257553057
1,1,Cloudy,Residential,10.773222083794202,MEDIUM,13.387856462727658
